spawn qemu-system-riscv64 -semihosting -M virt,aclint=on -cpu rv64 -smp 8 -bios none -kernel nuttx -nographic
ABC[    0.000000] mm_initialize: Heap: name=Kmem, start=0x80206c00 size=2069504
[    0.516000] mm_malloc: Allocated 0xc0208370, size 160
[    0.516000] mm_free: Freeing 0xc0208280
[    0.517000] mm_malloc: Allocated 0xc020a0d0, size 48
[    0.517000] mm_malloc: Allocated 0xc0208230, size 48
[    0.518000] mm_malloc: Allocated 0xc0208410, size 208
[    0.519000] mm_free: Freeing 0xc0208370
[    0.519000] mm_malloc: Allocated 0xc020aa90, size 240
[    0.519000] mm_free: Freeing 0xc0208410
[    0.520000] mm_malloc: Allocated 0xc0208260, size 48
[    0.520000] mm_malloc: Allocated 0xc0208370, size 48
[    0.521000] mm_malloc: Allocated 0xc02083a0, size 320
[    0.521000] mm_free: Freeing 0xc0208290
[    0.522000] mm_malloc: Allocated 0xc020ab80, size 352
[    0.522000] mm_free: Freeing 0xc020aa90
[    0.523000] mm_malloc: Allocated 0xc02084e0, size 48
[    0.523000] mm_malloc: Allocated 0xc020a100, size 32
[    0.524000] mm_malloc: Allocated 0xc0208290, size 48
[    0.524000] mm_malloc: Allocated 0xc02082c0, size 48
[    0.525000] mm_malloc: Allocated 0xc02082f0, size 48
[    0.525000] mm_malloc: Allocated 0xc020aa90, size 112
[    0.526000] mm_malloc: Allocated 0xc0208320, size 80
[    0.526000] mm_malloc: Allocated 0xc020ab00, size 48
[    0.527000] mm_malloc: Allocated 0xc020ace0, size 112
[    0.527000] mm_free: Freeing 0xc020aa90
[    0.528000] mm_malloc: Allocated 0xc020ad50, size 128
[    0.528000] mm_free: Freeing 0xc020ace0
[    0.528000] mm_malloc: Allocated 0xc020ace0, size 112
[    0.529000] mm_malloc: Allocated 0xc020aa90, size 80
[    0.529000] mm_malloc: Allocated 0xc020ab50, size 48
[    0.530000] mm_malloc: Allocated 0xc020add0, size 80
[    0.530000] mm_malloc: Allocated 0xc020ae20, size 48
[    0.530000] mm_malloc: Allocated 0xc020ae50, size 112
[    0.530000] mm_free: Freeing 0xc020ae50
[    0.531000] mm_malloc: Allocated 0xc020ae50, size 160
[    0.532000] mm_free: Freeing 0xc020ad50
[    0.532000] mm_malloc: Allocated 0xc020ad50, size 64
[    0.533000] mm_free: Freeing 0xc020ae20
[    0.533000] mm_malloc: Allocated 0xc020ad90, size 64
[    0.533000] mm_free: Freeing 0xc020ab50
[    0.534000] mm_malloc: Allocated 0xc020aef0, size 112
[    0.534000] mm_free: Freeing 0xc020ace0
[    0.535000] mm_malloc: Allocated 0xc020ace0, size 112
[    0.536000] mm_malloc: Allocated 0xc020af60, size 80
[    0.536000] mm_malloc: Allocated 0xc020ab50, size 48
[    0.537000] mm_free: Freeing 0xc020ace0
[    0.537000] mm_malloc: Allocated 0xc020ace0, size 112
[    0.538000] mm_malloc: Allocated 0xc020afb0, size 80
[    0.538000] mm_malloc: Allocated 0xc020ae20, size 48
[    0.539000] mm_malloc: Allocated 0xc020b000, size 64
[    0.539000] mm_free: Freeing 0xc020ae20
[    0.540000] mm_malloc: Allocated 0xc020b040, size 112
[    0.540000] mm_free: Freeing 0xc020ace0
[    0.541000] mm_malloc: Allocated 0xc020ae20, size 48
[    0.541000] mm_malloc: Allocated 0xc020ace0, size 80
[    0.542000] mm_free: Freeing 0xc020b000
[    0.542000] mm_malloc: Allocated 0xc020b0b0, size 128
[    0.542000] mm_free: Freeing 0xc020b040
[    0.543000] mm_malloc: Allocated 0xc020b000, size 48
[    0.544000] mm_malloc: Allocated 0xc020b030, size 112
[    0.544000] mm_malloc: Allocated 0xc020b130, size 80
[    0.545000] mm_malloc: Allocated 0xc020b180, size 48
[    0.545000] mm_free: Freeing 0xc020b030
[    0.546000] mm_malloc: Allocated 0xc020b1b0, size 160
[    0.546000] mm_free: Freeing 0xc020b0b0
[    0.547000] mm_malloc: Allocated 0xc020b030, size 48
[    0.548000] mm_malloc: Allocated 0xc020b060, size 48
[    0.548000] mm_malloc: Allocated 0xc020b090, size 160
[    0.549000] mm_free: Freeing 0xc020ace0
[    0.549000] mm_malloc: Allocated 0xc020b250, size 208
[    0.550000] mm_free: Freeing 0xc020b1b0
[    0.550000] mm_malloc: Allocated 0xc020ace0, size 48
[    0.551000] mm_malloc: Allocated 0xc020ad10, size 48
[    0.551000] mm_malloc: Allocated 0xc020b320, size 224
[    0.551000] mm_free: Freeing 0xc020b090
[    0.552000] mm_malloc: Allocated 0xc020b400, size 240
[    0.552000] mm_free: Freeing 0xc020b250
[    0.553000] mm_malloc: Allocated 0xc020b090, size 48
[    0.553000] mm_malloc: Allocated 0xc020b0c0, size 48
[    0.554000] mm_malloc: Allocated 0xc020b0f0, size 32
[    0.554000] mm_malloc: Allocated 0xc020b110, size 32
[    0.555000] mm_malloc: Allocated 0xc020b4f0, size 352
[    0.555000] mm_free: Freeing 0xc020b400
[    0.556000] mm_malloc: Allocated 0xc020b400, size 48
[    0.556000] mm_malloc: Allocated 0xc020b430, size 48
[    0.558000] mm_malloc: Allocated 0xc020b460, size 48
[    0.558000] mm_malloc: Allocated 0xc020b490, size 48
[    0.559000] mm_malloc: Allocated 0xc020b4c0, size 32
[    0.559000] mm_malloc: Allocated 0xc020b1b0, size 48
[    0.560000] mm_malloc: Allocated 0xc020b650, size 432
[    0.560000] mm_free: Freeing 0xc020b4f0
[    0.561000] mm_malloc: Allocated 0xc020b1e0, size 48
[    0.561000] mm_malloc: Allocated 0xc020b4f0, size 48
[    0.562000] mm_malloc: Allocated 0xc020b520, size 48
[    0.563000] mm_malloc: Allocated 0xc020b550, size 48
[    0.563000] mm_malloc: Allocated 0xc020b580, size 48
[    0.564000] mm_malloc: Allocated 0xc020b5b0, size 48
[    0.564000] mm_malloc: Allocated 0xc020b5e0, size 48
[    0.565000] mm_malloc: Allocated 0xc020b610, size 48
[    0.565000] mm_malloc: Allocated 0xc020b210, size 32
[    0.565000] mm_malloc: Allocated 0xc020b800, size 688
[    0.566000] mm_free: Freeing 0xc020b230
[    0.566000] mm_malloc: Allocated 0xc020bab0, size 672
[    0.567000] mm_free: Freeing 0xc020b650
[    0.567000] mm_malloc: Allocated 0xc020b650, size 48
[    0.568000] mm_malloc: Allocated 0xc020b680, size 32
[    0.569000] mm_malloc: Allocated 0xc020b6a0, size 48
[    0.569000] mm_malloc: Allocated 0xc020b6d0, size 48
[    0.570000] mm_malloc: Allocated 0xc020b700, size 48
[    0.570000] mm_malloc: Allocated 0xc020b730, size 48
[    0.571000] mm_malloc: Allocated 0xc020b760, size 48
[    0.571000] mm_malloc: Allocated 0xc020b790, size 48
[    0.572000] mm_malloc: Allocated 0xc020b7c0, size 48
[    0.572000] mm_malloc: Allocated 0xc020b230, size 48
[    0.572000] mm_malloc: Allocated 0xc020b260, size 32
[    0.573000] mm_malloc: Allocated 0xc020b280, size 48
[    0.573000] mm_malloc: Allocated 0xc020b2b0, size 48
[    0.574000] mm_malloc: Allocated 0xc020b2e0, size 48
[    0.575000] mm_malloc: Allocated 0xc020bd50, size 1024
[    0.575000] mm_free: Freeing 0xc020b800
[    0.575000] mm_malloc: Allocated 0xc020c150, size 832
[    0.576000] mm_free: Freeing 0xc020bab0
[    0.576000] mm_malloc: Allocated 0xc020b310, size 32
[    0.576000] mm_malloc: Allocated 0xc020b330, size 48
[    0.577000] mm_malloc: Allocated 0xc020b360, size 48
[    0.577000] mm_malloc: Allocated 0xc020b390, size 112
[    0.578000] mm_malloc: Allocated 0xc020b800, size 80
[    0.578000] mm_malloc: Allocated 0xc020b850, size 48
[    0.578000] mm_free: Freeing 0xc020b390
[    0.579000] mm_malloc: Allocated 0xc020b390, size 32
[    0.579000] mm_malloc: Allocated 0xc020b890, size 112
[    0.580000] mm_malloc: Allocated 0xc020b3b0, size 80
[    0.580000] mm_free: Freeing 0xc020b850
[    0.581000] mm_malloc: Allocated 0xc020b900, size 128
[    0.581000] mm_free: Freeing 0xc020b890
[    0.582000] mm_malloc: Allocated 0xc020b850, size 32
[    0.583000] mm_malloc: Allocated 0xc020b870, size 112
[    0.583000] mm_free: Freeing 0xc020b3b0
[    0.584000] mm_malloc: Allocated 0xc020b980, size 160
[    0.584000] mm_free: Freeing 0xc020b900
[    0.585000] mm_malloc: Allocated 0xc020b3b0, size 32
[    0.585000] mm_malloc: Allocated 0xc020b3d0, size 48
[    0.586000] mm_malloc: Allocated 0xc020b8e0, size 112
[    0.586000] mm_malloc: Allocated 0xc020ba20, size 80
[    0.587000] mm_malloc: Allocated 0xc020b950, size 48
[    0.587000] mm_malloc: Allocated 0xc020ba70, size 112
[    0.588000] mm_malloc: Allocated 0xc020bae0, size 80
[    0.588000] mm_malloc: Allocated 0xc020bb30, size 48
[    0.588000] mm_malloc: Allocated 0xc020bb60, size 48
[    0.589000] mm_free: Freeing 0xc020ba70
[    0.589000] mm_malloc: Allocated 0xc020ba70, size 112
[    0.590000] mm_malloc: Allocated 0xc020bb90, size 80
[    0.590000] mm_malloc: Allocated 0xc020bbe0, size 48
[    0.591000] mm_malloc: Allocated 0xc020bc10, size 48
[    0.591000] mm_free: Freeing 0xc020ba70
[    0.591000] mm_malloc: Allocated 0xc020ba70, size 112
[    0.592000] mm_malloc: Allocated 0xc020bc40, size 80
[    0.592000] mm_malloc: Allocated 0xc020bc90, size 48
[    0.593000] mm_malloc: Allocated 0xc020bcc0, size 48
[    0.593000] mm_free: Freeing 0xc020ba70
[    0.593000] mm_malloc: Allocated 0xc020bcf0, size 64
[    0.594000] mm_free: Freeing 0xc020b950
[    0.594000] mm_malloc: Allocated 0xc020ba70, size 112
[    0.595000] mm_free: Freeing 0xc020b8e0
[    0.595000] mm_malloc: Allocated 0xc020b8e0, size 48
[    0.596000] mm_malloc: Allocated 0xc020b910, size 112
[    0.597000] mm_malloc: Allocated 0xc020c490, size 80
[    0.597000] mm_malloc: Allocated 0xc020c4e0, size 48
[    0.598000] mm_malloc: Allocated 0xc020c510, size 48
[    0.598000] mm_free: Freeing 0xc020b910
[    0.599000] mm_malloc: Allocated 0xc020c540, size 128
[    0.599000] mm_free: Freeing 0xc020ba70
[    0.600000] mm_malloc: Allocated 0xc020ba70, size 48
[    0.600000] mm_malloc: Allocated 0xc020b910, size 112
[    0.601000] mm_malloc: Allocated 0xc020c5c0, size 80
[    0.603000] mm_malloc: Allocated 0xc020baa0, size 48
[    0.603000] mm_malloc: Allocated 0xc020c610, size 48
[    0.604000] mm_free: Freeing 0xc020b910
[    0.604000] mm_malloc: Allocated 0xc020b910, size 112
[    0.605000] mm_free: Freeing 0xc020bcf0
[    0.605000] mm_malloc: Allocated 0xc020c640, size 160
[    0.606000] mm_free: Freeing 0xc020c540
[    0.606000] mm_malloc: Allocated 0xc020bcf0, size 32
[    0.606000] mm_malloc: Allocated 0xc020c540, size 112
[    0.607000] mm_malloc: Allocated 0xc020c6e0, size 80
[    0.607000] mm_malloc: Allocated 0xc020bd10, size 48
[    0.608000] mm_malloc: Allocated 0xc020c730, size 48
[    0.609000] mm_free: Freeing 0xc020c540
[    0.609000] mm_malloc: Allocated 0xc020c540, size 112
[    0.610000] mm_malloc: Allocated 0xc020c760, size 80
[    0.611000] mm_malloc: Allocated 0xc020c7b0, size 48
[    0.611000] mm_malloc: Allocated 0xc020c7e0, size 48
[    0.612000] mm_free: Freeing 0xc020c540
[    0.612000] mm_malloc: Allocated 0xc020c810, size 160
[    0.613000] mm_free: Freeing 0xc020b910
[    0.614000] mm_malloc: Allocated 0xc020c8b0, size 208
[    0.614000] mm_free: Freeing 0xc020c640
[    0.614000] mm_malloc: Allocated 0xc020b910, size 32
[    0.615000] mm_malloc: Allocated 0xc020c540, size 112
[    0.616000] mm_malloc: Allocated 0xc020b930, size 80
[    0.616000] mm_malloc: Allocated 0xc020c640, size 48
[    0.617000] mm_malloc: Allocated 0xc020c670, size 48
[    0.617000] mm_free: Freeing 0xc020c540
[    0.618000] mm_malloc: Allocated 0xc020c6a0, size 48
[    0.618000] mm_malloc: Allocated 0xc020c540, size 112
[    0.619000] mm_malloc: Allocated 0xc020c980, size 80
[    0.619000] mm_malloc: Allocated 0xc020c9d0, size 48
[    0.620000] mm_malloc: Allocated 0xc020ca00, size 48
[    0.620000] mm_free: Freeing 0xc020c540
[    0.621000] mm_malloc: Allocated 0xc020ca30, size 224
[    0.622000] mm_free: Freeing 0xc020c810
[    0.622000] mm_malloc: Allocated 0xc020cb10, size 240
[    0.623000] mm_free: Freeing 0xc020c8b0
[    0.623000] mm_malloc: Allocated 0xc020c540, size 32
[    0.624000] mm_malloc: Allocated 0xc020c560, size 32
[    0.624000] mm_malloc: Allocated 0xc020c810, size 320
[    0.625000] mm_free: Freeing 0xc020ca30
[    0.625000] mm_malloc: Allocated 0xc020cc00, size 352
[    0.626000] mm_free: Freeing 0xc020cb10
[    0.627000] mm_malloc: Allocated 0xc020ca30, size 112
[    0.627000] mm_malloc: Allocated 0xc020caa0, size 80
[    0.628000] mm_malloc: Allocated 0xc020c950, size 48
[    0.628000] mm_free: Freeing 0xc020ca30
[    0.629000] mm_malloc: Allocated 0xc020c580, size 64
[    0.630000] mm_free: Freeing 0xc020c950
[    0.630000] mm_malloc: Allocated 0xc020ca30, size 112
[    0.631000] mm_malloc: Allocated 0xc020caf0, size 80
[    0.631000] mm_malloc: Allocated 0xc020c950, size 48
[    0.632000] mm_free: Freeing 0xc020ca30
[    0.632000] mm_malloc: Allocated 0xc020ca30, size 112
[    0.632000] mm_malloc: Allocated 0xc020cb40, size 80
[    0.633000] mm_free: Freeing 0xc020c580
[    0.633000] mm_malloc: Allocated 0xc020cd60, size 128
[    0.634000] mm_free: Freeing 0xc020ca30
[    0.635000] mm_malloc: Allocated 0xc020ca30, size 112
[    0.635000] mm_malloc: Allocated 0xc020cb90, size 80
[    0.636000] mm_malloc: Allocated 0xc020c580, size 48
[    0.636000] mm_free: Freeing 0xc020ca30
[    0.637000] mm_malloc: Allocated 0xc020ca30, size 112
[    0.638000] mm_malloc: Allocated 0xc020cde0, size 80
[    0.640000] mm_malloc: Allocated 0xc020ce30, size 48
[    0.640000] mm_free: Freeing 0xc020ca30
[    0.641000] mm_malloc: Allocated 0xc020ca30, size 48
[    0.642000] mm_malloc: Allocated 0xc020ce60, size 112
[    0.642000] mm_malloc: Allocated 0xc020ca60, size 64
[    0.643000] mm_free: Freeing 0xc020ce30
[    0.643000] mm_malloc: Allocated 0xc020ced0, size 112
[    0.644000] mm_free: Freeing 0xc020ce60
[    0.644000] mm_malloc: Allocated 0xc020ce30, size 112
[    0.645000] mm_malloc: Allocated 0xc020cf40, size 80
[    0.645000] mm_malloc: Allocated 0xc020cea0, size 48
[    0.646000] mm_malloc: Allocated 0xc020cf90, size 64
[    0.646000] mm_free: Freeing 0xc020cea0
[    0.647000] mm_malloc: Allocated 0xc020cfd0, size 112
[    0.647000] mm_free: Freeing 0xc020ce30
[    0.648000] mm_malloc: Allocated 0xc020ce30, size 80
[    0.648000] mm_free: Freeing 0xc020cf90
[    0.649000] mm_malloc: Allocated 0xc020d040, size 128
[    0.649000] mm_free: Freeing 0xc020cfd0
[    0.650000] mm_malloc: Allocated 0xc020cbe0, size 32
[    0.651000] mm_malloc: Allocated 0xc020cf90, size 160
[    0.651000] mm_free: Freeing 0xc020d040
[    0.652000] mm_malloc: Allocated 0xc020cea0, size 32
[    0.652000] mm_malloc: Allocated 0xc020d040, size 112
[    0.653000] mm_malloc: Allocated 0xc020d0b0, size 80
[    0.653000] mm_malloc: Allocated 0xc020d100, size 48
[    0.653000] mm_malloc: Allocated 0xc020d130, size 48
[    0.654000] mm_free: Freeing 0xc020d040
[    0.655000] mm_malloc: Allocated 0xc020d160, size 160
[    0.655000] mm_free: Freeing 0xc020ce30
[    0.656000] mm_malloc: Allocated 0xc020d200, size 208
[    0.656000] mm_free: Freeing 0xc020cf90
[    0.657000] mm_malloc: Allocated 0xc020cf90, size 224
[    0.658000] mm_free: Freeing 0xc020d160
[    0.658000] mm_malloc: Allocated 0xc020d2d0, size 240
[    0.659000] mm_free: Freeing 0xc020d200
[    0.659000] mm_malloc: Allocated 0xc020ce30, size 112
[    0.660000] mm_malloc: Allocated 0xc020d160, size 80
[    0.661000] mm_malloc: Allocated 0xc020d070, size 48
[    0.661000] mm_free: Freeing 0xc020ce30
[    0.661000] mm_malloc: Allocated 0xc020ce30, size 112
[    0.662000] mm_malloc: Allocated 0xc020d1b0, size 80
[    0.662000] mm_malloc: Allocated 0xc020d200, size 48
[    0.663000] mm_free: Freeing 0xc020ce30
[    0.664000] mm_malloc: Allocated 0xc020ce30, size 112
[    0.664000] mm_malloc: Allocated 0xc020d240, size 112
[    0.665000] mm_free: Freeing 0xc020ce30
[    0.665000] mm_malloc: Allocated 0xc020ce30, size 112
[    0.666000] mm_malloc: Allocated 0xc020d3c0, size 80
[    0.666000] mm_malloc: Allocated 0xc020d410, size 48
[    0.667000] mm_free: Freeing 0xc020ce30
[    0.668000] mm_malloc: Allocated 0xc020ce30, size 80
[    0.668000] mm_free: Freeing 0xc020d200
[    0.668000] mm_malloc: Allocated 0xc020d440, size 128
[    0.669000] mm_free: Freeing 0xc020d240
[    0.670000] mm_malloc: Allocated 0xc020d200, size 160
[    0.670000] mm_free: Freeing 0xc020d440
[    0.670000] mm_malloc: Allocated 0xc020d440, size 112
[    0.671000] mm_malloc: Allocated 0xc020d4b0, size 80
[    0.672000] mm_malloc: Allocated 0xc020d2a0, size 48
[    0.672000] mm_malloc: Allocated 0xc020d500, size 64
[    0.673000] mm_free: Freeing 0xc020d2a0
[    0.673000] mm_malloc: Allocated 0xc020d540, size 112
[    0.674000] mm_free: Freeing 0xc020d440
[    0.674000] mm_malloc: Allocated 0xc020d440, size 80
[    0.675000] mm_free: Freeing 0xc020d500
[    0.675000] mm_malloc: Allocated 0xc020d5b0, size 128
[    0.675000] mm_free: Freeing 0xc020d540
[    0.676000] mm_malloc: Allocated 0xc020d500, size 112
[    0.676000] mm_malloc: Allocated 0xc020d630, size 80
[    0.677000] mm_malloc: Allocated 0xc020d2a0, size 48
[    0.677000] mm_free: Freeing 0xc020d500
[    0.677000] mm_malloc: Allocated 0xc020d500, size 160
[    0.678000] mm_free: Freeing 0xc020d5b0
[    0.678000] mm_malloc: Allocated 0xc020d680, size 160
[    0.679000] mm_free: Freeing 0xc020d440
[    0.680000] mm_malloc: Allocated 0xc020d720, size 208
[    0.680000] mm_free: Freeing 0xc020d500
[    0.681000] mm_malloc: Allocated 0xc020d440, size 112
[    0.681000] mm_malloc: Allocated 0xc020d500, size 80
[    0.682000] mm_malloc: Allocated 0xc020d550, size 48
[    0.682000] mm_free: Freeing 0xc020d440
[    0.683000] mm_malloc: Allocated 0xc020d7f0, size 224
[    0.684000] mm_free: Freeing 0xc020d680
[    0.684000] mm_malloc: Allocated 0xc020d8d0, size 240
[    0.685000] mm_free: Freeing 0xc020d720
[    0.685000] mm_malloc: Allocated 0xc020d440, size 112
[    0.686000] mm_malloc: Allocated 0xc020d580, size 80
[    0.686000] mm_malloc: Allocated 0xc020d5d0, size 48
[    0.687000] mm_free: Freeing 0xc020d440
[    0.687000] mm_malloc: Allocated 0xc020d440, size 112
[    0.688000] mm_malloc: Allocated 0xc020d680, size 112
[    0.688000] mm_free: Freeing 0xc020d440
[    0.689000] mm_malloc: Allocated 0xc020d440, size 112
[    0.689000] mm_malloc: Allocated 0xc020d6f0, size 80
[    0.690000] mm_malloc: Allocated 0xc020d740, size 48
[    0.690000] mm_free: Freeing 0xc020d440
[    0.692000] mm_malloc: Allocated 0xc020d770, size 128
[    0.692000] mm_free: Freeing 0xc020d680
[    0.693000] mm_malloc: Allocated 0xc020d680, size 112
[    0.693000] mm_free: Freeing 0xc020d5d0
[    0.694000] mm_free: Freeing 0xc020d770
[    0.694000] mm_malloc: Allocated 0xc020d440, size 112
[    0.695000] mm_malloc: Allocated 0xc020d5d0, size 80
[    0.695000] mm_malloc: Allocated 0xc020d770, size 48
[    0.696000] mm_malloc: Allocated 0xc020d9c0, size 112
[    0.697000] mm_free: Freeing 0xc020d440
[    0.697000] mm_malloc: Allocated 0xc020da30, size 128
[    0.698000] mm_free: Freeing 0xc020d9c0
[    0.698000] mm_malloc: Allocated 0xc020dab0, size 160
[    0.699000] mm_free: Freeing 0xc020da30
[    0.699000] mm_malloc: Allocated 0xc020d440, size 112
[    0.700000] mm_malloc: Allocated 0xc020d9c0, size 80
[    0.701000] mm_malloc: Allocated 0xc020da10, size 48
[    0.701000] mm_free: Freeing 0xc020d440
[    0.702000] mm_malloc: Allocated 0xc020d440, size 112
[    0.702000] mm_malloc: Allocated 0xc020da50, size 80
[    0.703000] mm_malloc: Allocated 0xc020db50, size 48
[    0.703000] mm_malloc: Allocated 0xc020db90, size 112
[    0.704000] mm_free: Freeing 0xc020d440
[    0.704000] mm_malloc: Allocated 0xc020d440, size 80
[    0.704000] mm_free: Freeing 0xc020db50
[    0.705000] mm_malloc: Allocated 0xc020dc00, size 128
[    0.705000] mm_free: Freeing 0xc020db90
[    0.706000] mm_malloc: Allocated 0xc020db50, size 112
[    0.706000] mm_malloc: Allocated 0xc020dc80, size 80
[    0.707000] mm_malloc: Allocated 0xc020dbc0, size 48
[    0.707000] mm_free: Freeing 0xc020db50
[    0.708000] mm_malloc: Allocated 0xc020dcd0, size 160
[    0.709000] mm_free: Freeing 0xc020dc00
[    0.710000] mm_malloc: Allocated 0xc020db50, size 112
[    0.710000] mm_malloc: Allocated 0xc020dc00, size 80
[    0.711000] mm_malloc: Allocated 0xc020dc50, size 48
[    0.711000] mm_free: Freeing 0xc020db50
[    0.712000] mm_malloc: Allocated 0xc020db50, size 112
[    0.713000] mm_malloc: Allocated 0xc020dd70, size 80
[    0.713000] mm_malloc: Allocated 0xc020ddc0, size 48
[    0.714000] mm_free: Freeing 0xc020db50
[    0.715000] mm_malloc: Allocated 0xc020db50, size 112
[    0.715000] mm_malloc: Allocated 0xc020ddf0, size 80
[    0.716000] mm_malloc: Allocated 0xc020de40, size 48
[    0.717000] mm_malloc: Allocated 0xc020de70, size 48
[    0.718000] mm_malloc: Allocated 0xc020dea0, size 112
[    0.718000] mm_malloc: Allocated 0xc020df10, size 80
[    0.719000] mm_malloc: Allocated 0xc020df60, size 48
[    0.719000] mm_malloc: Allocated 0xc020df90, size 48
[    0.720000] mm_free: Freeing 0xc020dea0
[    0.720000] mm_malloc: Allocated 0xc020dea0, size 64
[    0.721000] mm_free: Freeing 0xc020de40
[    0.721000] mm_malloc: Allocated 0xc020dfc0, size 112
[    0.722000] mm_free: Freeing 0xc020db50
[    0.723000] mm_malloc: Allocated 0xc020db50, size 112
[    0.723000] mm_malloc: Allocated 0xc020e030, size 80
[    0.724000] mm_malloc: Allocated 0xc020de40, size 48
[    0.724000] mm_free: Freeing 0xc020db50
[    0.725000] mm_malloc: Allocated 0xc020db50, size 64
[    0.725000] mm_free: Freeing 0xc020de40
[    0.726000] mm_malloc: Allocated 0xc020e080, size 128
[    0.726000] mm_free: Freeing 0xc020dfc0
[    0.727000] mm_malloc: Allocated 0xc020def0, size 32
[    0.727000] mm_malloc: Allocated 0xc020dfc0, size 112
[    0.728000] mm_malloc: Allocated 0xc020e100, size 128
[    0.728000] mm_free: Freeing 0xc020dfc0
[    0.729000] mm_malloc: Allocated 0xc020dfc0, size 112
[    0.730000] mm_malloc: Allocated 0xc020e180, size 80
[    0.730000] mm_malloc: Allocated 0xc020de40, size 48
[    0.731000] mm_free: Freeing 0xc020dfc0
[    0.731000] mm_malloc: Allocated 0xc020e1d0, size 160
[    0.732000] mm_free: Freeing 0xc020e100
[    0.733000] mm_malloc: Allocated 0xc020dfc0, size 112
[    0.733000] mm_malloc: Allocated 0xc020e100, size 80
[    0.734000] mm_malloc: Allocated 0xc020e150, size 48
[    0.735000] mm_malloc: Allocated 0xc020e270, size 1040
[    0.735000] mm_free: Freeing 0xc0208510
[    0.736000] mm_malloc: Allocated 0xc0208510, size 112
[    0.736000] mm_malloc: Allocated 0xc0208580, size 80
[    0.737000] mm_malloc: Allocated 0xc02085d0, size 48
[    0.737000] mm_free: Freeing 0xc0208510
[    0.739000] mm_malloc: Allocated 0xc0208510, size 64
[    0.739000] mm_free: Freeing 0xc020e150
[    0.740000] mm_malloc: Allocated 0xc0208600, size 112
[    0.740000] mm_free: Freeing 0xc020dfc0
[    0.741000] mm_malloc: Allocated 0xc020dfc0, size 112
[    0.741000] mm_malloc: Allocated 0xc0208670, size 80
[    0.742000] mm_malloc: Allocated 0xc020e150, size 48
[    0.742000] mm_free: Freeing 0xc020dfc0
[    0.743000] mm_malloc: Allocated 0xc020e680, size 1024
[    0.743000] mm_free: Freeing 0xc020a540
[    0.744000] mm_malloc: Allocated 0xc020ea80, size 832
[    0.744000] mm_free: Freeing 0xc020a7f0
[    0.745000] mm_malloc: Allocated 0xc02086c0, size 64
[    0.746000] mm_free: Freeing 0xc020e150
[    0.746000] mm_free: Freeing 0xc0208600
[    0.747000] mm_malloc: Allocated 0xc0208600, size 112
[    0.748000] mm_malloc: Allocated 0xc020dfc0, size 80
[    0.748000] mm_malloc: Allocated 0xc020e150, size 48
[    0.750000] mm_free: Freeing 0xc0208600
[    0.750000] mm_malloc: Allocated 0xc0208600, size 112
[    0.751000] mm_malloc: Allocated 0xc020a540, size 80
[    0.752000] mm_malloc: Allocated 0xc020a590, size 48
[    0.752000] mm_malloc: Allocated 0xc020a5c0, size 112
[    0.753000] mm_malloc: Allocated 0xc020a630, size 80
[    0.754000] mm_malloc: Allocated 0xc020a680, size 48
[    0.754000] mm_malloc: Allocated 0xc020a6b0, size 48
[    0.754000] mm_free: Freeing 0xc020a5c0
[    0.755000] mm_malloc: Allocated 0xc020a6e0, size 112
[    0.755000] mm_free: Freeing 0xc0208600
[    0.756000] mm_malloc: Allocated 0xc020e010, size 32
[    0.757000] mm_malloc: Allocated 0xc0208600, size 112
[    0.757000] mm_malloc: Allocated 0xc020a5d0, size 80
[    0.758000] mm_malloc: Allocated 0xc020a750, size 48
[    0.758000] mm_malloc: Allocated 0xc020a780, size 48
[    0.759000] mm_free: Freeing 0xc0208600
[    0.759000] mm_malloc: Allocated 0xc0208600, size 80
[    0.760000] mm_free: Freeing 0xc020a590
[    0.760000] mm_malloc: Allocated 0xc020a7b0, size 128
[    0.761000] mm_free: Freeing 0xc020a6e0
[    0.761000] mm_malloc: Allocated 0xc020a6e0, size 112
[    0.762000] mm_malloc: Allocated 0xc020a830, size 80
[    0.763000] mm_malloc: Allocated 0xc020a590, size 48
[    0.764000] mm_free: Freeing 0xc020a6e0
[    0.764000] mm_malloc: Allocated 0xc020a880, size 160
[    0.765000] mm_free: Freeing 0xc020a7b0
[    0.765000] mm_malloc: Allocated 0xc020a6e0, size 48
[    0.766000] mm_malloc: Allocated 0xc020a7b0, size 112
[    0.767000] mm_malloc: Allocated 0xc020a920, size 80
[    0.768000] mm_malloc: Allocated 0xc020a710, size 48
[    0.768000] mm_malloc: Allocated 0xc020a970, size 48
[    0.768000] mm_free: Freeing 0xc020a7b0
[    0.768000] mm_malloc: Allocated 0xc020a9a0, size 160
[    0.768000] mm_free: Freeing 0xc0208600
[    0.769000] mm_malloc: Allocated 0xc020edc0, size 208
[    0.769000] mm_free: Freeing 0xc020a880
[    0.770000] mm_malloc: Allocated 0xc0208600, size 112
[    0.771000] mm_malloc: Allocated 0xc020aa40, size 80
[    0.771000] mm_malloc: Allocated 0xc020a7b0, size 48
[    0.772000] mm_free: Freeing 0xc0208600
[    0.772000] mm_malloc: Allocated 0xc020ee90, size 224
[    0.773000] mm_free: Freeing 0xc020a9a0
[    0.774000] mm_malloc: Allocated 0xc020ef70, size 240
[    0.774000] mm_free: Freeing 0xc020edc0
